policy_id,customer_id,policy_type,provider,premium_amount,coverage_amount,policy_duration_years,policy_start_year,policy_end_year,policy_risk_level,policy_status,customer_income,customer_credit_score,customer_employment
POL_263721,CUST_798492,health,Downs-Wiley,3189,69300,9,2024,2033,medium,active,93144,585,employed
POL_674181,CUST_798492,home,"Martinez, Robertson and Wells",1779,135000,7,2018,2025,high,active,93144,585,employed
POL_752346,CUST_963422,health,"Boyd, Francis and Owens",932,96800,10,2017,2027,high,active,84576,648,employed
POL_944381,CUST_116945,health,Brown PLC,2595,59400,4,2016,2020,medium,inactive,50304,675,employed
POL_623003,CUST_705412,life,Carter-Jordan,2389,132000,6,2018,2024,high,active,49720,813,self-employed
POL_366875,CUST_301190,health,Murphy-Shea,2493,59400,10,2017,2027,high,active,48238,733,self-employed
POL_639677,CUST_301190,home,"Jones, Harding and Lewis",958,135000,8,2020,2028,low,active,48238,733,self-employed
POL_266897,CUST_643197,travel,Evans LLC,1253,40500,3,2021,2024,low,active,38445,619,retired
POL_671056,CUST_957109,life,"Taylor, Hunter and Alexander",2829,145200,6,2017,2023,high,active,54828,729,self-employed
POL_687807,CUST_957109,auto,"Lucas, Leon and Kim",897,24750,7,2024,2031,medium,active,54828,729,self-employed
POL_866214,CUST_816064,life,Chaney-King,2565,132000,6,2023,2029,low,inactive,58839,607,self-employed
POL_850816,CUST_816064,auto,Morrison-Wilson,842,22500,3,2015,2018,medium,active,58839,607,self-employed
POL_619142,CUST_782305,life,Gillespie-Dickson,1035,158400,3,2015,2018,medium,active,70024,764,employed
POL_302010,CUST_782305,auto,Cordova-Rodriguez,831,9450,7,2019,2026,high,active,70024,764,employed
POL_544009,CUST_642976,life,Evans-Walker,1969,99000,10,2023,2033,low,active,31721,671,self-employed
POL_227456,CUST_764687,life,"Allen, Herrera and Mendoza",1068,166320,6,2015,2021,high,active,54593,694,retired
POL_711317,CUST_669417,health,"Ho, Sullivan and Hughes",903,87120,8,2018,2026,high,active,55716,779,retired
POL_362345,CUST_424620,travel,"Carter, Jensen and Lawson",1645,45000,2,2015,2017,low,active,87109,622,self-employed
POL_162964,CUST_931467,health,Hayes Ltd,1306,79200,2,2024,2026,low,active,52592,616,retired
POL_661880,CUST_931467,home,Brown-Walter,1923,150000,1,2024,2025,high,active,52592,616,retired
POL_583964,CUST_133143,health,"Wilson, Nelson and Butler",2158,84700,6,2022,2028,high,active,63465,664,self-employed
POL_775161,CUST_360330,home,Davila LLC,503,150000,4,2021,2025,medium,active,63789,762,employed
POL_428561,CUST_458762,health,Mcdonald-Bradshaw,1240,59400,8,2016,2024,medium,inactive,57653,608,self-employed
POL_319761,CUST_314632,home,Shaffer Ltd,797,135000,10,2018,2028,medium,active,61990,550,employed
POL_672910,CUST_314632,travel,"Lawrence, Rush and Gamble",2439,45000,3,2022,2025,medium,active,61990,550,employed
POL_544078,CUST_542299,health,Carter Group,2666,87120,8,2015,2023,low,active,102054,672,employed
POL_278199,CUST_889484,health,Blankenship-Scott,1312,69300,1,2019,2020,medium,active,43068,733,self-employed
POL_657201,CUST_889484,auto,Stewart PLC,1209,20250,1,2019,2020,high,active,43068,733,self-employed
POL_692260,CUST_945173,auto,Brown and Sons,2049,9450,2,2019,2021,medium,active,27464,772,retired
POL_340507,CUST_649300,health,"Wolf, Lopez and Allen",2086,88000,4,2020,2024,medium,active,56011,672,employed
POL_426861,CUST_649300,auto,Nelson-Flores,907,22500,5,2019,2024,medium,active,56011,672,employed
POL_599814,CUST_710683,travel,Fleming-Clark,2674,49500,5,2023,2028,low,active,56673,675,retired
POL_191397,CUST_108262,health,Mckenzie-Adams,2220,59400,5,2022,2027,low,active,47010,769,self-employed
POL_648000,CUST_108262,life,"Sims, Armstrong and Watkins",2832,118800,3,2019,2022,high,active,47010,769,self-employed
POL_282229,CUST_993661,home,Jones Inc,2569,150000,4,2022,2026,high,active,84098,587,self-employed
POL_267658,CUST_136629,health,"Matthews, Campbell and Dunn",1615,104544,6,2022,2028,low,active,25157,676,retired
POL_216118,CUST_435883,life,Moore Inc,836,142560,1,2015,2016,medium,active,50398,711,retired
POL_229988,CUST_639450,health,Coffey-Dorsey,2578,105600,5,2016,2021,medium,active,44492,726,retired
POL_564349,CUST_639450,home,Garcia-Paul,2387,150000,1,2020,2021,medium,active,44492,726,retired
POL_435675,CUST_572402,auto,Adams-Williams,802,11550,3,2015,2018,high,active,48483,669,retired
POL_814278,CUST_572402,travel,Clark PLC,567,55000,8,2017,2025,high,active,48483,669,retired
POL_399649,CUST_516365,life,Crawford-Long,1370,142560,9,2021,2030,medium,active,45607,702,retired
POL_370620,CUST_670947,home,"Hughes, Evans and Trujillo",617,165000,5,2019,2024,high,active,64808,550,employed
POL_316904,CUST_318999,life,Williams Inc,1533,193600,4,2022,2026,low,active,84836,660,self-employed
POL_372266,CUST_318999,home,"Jones, Randolph and Smith",860,165000,9,2017,2026,high,active,84836,660,self-employed
POL_871689,CUST_851253,health,Smith-Henson,976,71280,9,2024,2033,high,inactive,38623,727,retired
POL_427392,CUST_751176,health,"Ross, Garza and Carroll",1562,72600,4,2020,2024,medium,active,83929,641,employed
POL_581141,CUST_411113,health,Johnson-Hernandez,1675,45000,5,2023,2028,high,active,77461,703,employed
POL_820201,CUST_411113,home,Garcia-Adkins,2154,135000,3,2023,2026,low,active,77461,703,employed
POL_287435,CUST_328699,health,Singleton LLC,2109,96800,3,2021,2024,high,active,93934,726,employed
POL_171772,CUST_661970,auto,Warren-Fernandez,1838,10395,6,2016,2022,high,active,34597,679,self-employed
POL_608844,CUST_143940,life,Moore Group,1941,99000,3,2016,2019,medium,active,115825,710,employed
POL_575949,CUST_143940,travel,Leach-Walton,659,49500,10,2015,2025,medium,active,115825,710,employed
POL_928392,CUST_898105,home,Harrison-Clements,2229,135000,7,2019,2026,low,inactive,51508,642,retired
POL_570303,CUST_885119,health,Oconnor-Hale,2213,79200,2,2016,2018,high,active,46408,687,self-employed
POL_878569,CUST_885119,home,"Valdez, Olson and Lee",2074,135000,2,2021,2023,high,active,46408,687,self-employed
POL_146223,CUST_283457,travel,"Rice, Leblanc and Jimenez",766,50000,1,2020,2021,low,active,47246,736,employed
POL_737636,CUST_591307,life,Mcdowell-Miller,1016,118800,5,2021,2026,low,active,85638,709,employed
POL_605360,CUST_591307,home,Palmer-Perkins,820,135000,1,2020,2021,high,active,85638,709,employed
POL_423121,CUST_843881,health,Ruiz Inc,2991,105600,8,2024,2032,medium,active,50738,664,retired
POL_108824,CUST_986012,health,Jackson-Padilla,2143,96800,5,2020,2025,medium,active,43808,713,employed
POL_903170,CUST_986012,auto,"Bryant, Bennett and Diaz",2200,11550,8,2016,2024,low,active,43808,713,employed
POL_406876,CUST_366677,life,Henderson-Long,2063,154000,10,2020,2030,low,active,61415,577,self-employed
POL_567948,CUST_943760,life,Meyer-Paul,1955,154000,9,2021,2030,low,active,49686,769,employed
POL_832698,CUST_393228,health,Adams LLC,1756,96800,5,2020,2025,medium,inactive,88810,679,self-employed
POL_727704,CUST_146238,life,Dixon-Dickerson,877,193600,1,2018,2019,medium,active,84046,725,self-employed
POL_605837,CUST_166071,health,Allen-Wallace,1343,71280,3,2016,2019,high,active,53653,771,retired
POL_451446,CUST_166071,travel,Chen Inc,1965,49500,5,2024,2029,high,active,53653,771,retired
POL_817276,CUST_997101,home,Hernandez-Beck,2441,121500,3,2021,2024,high,active,34007,617,retired
POL_436336,CUST_322667,home,"Hood, West and Lewis",1301,148500,6,2018,2024,medium,active,111301,657,employed
POL_476966,CUST_718249,health,Hernandez-Ellis,2058,74844,4,2019,2023,low,active,32377,682,retired
POL_513471,CUST_424009,health,"James, Walton and Alvarez",2378,50000,10,2015,2025,high,active,95202,652,employed
POL_302114,CUST_965097,health,Trujillo-Murray,2285,79200,8,2018,2026,low,active,43553,804,retired
POL_174085,CUST_965097,life,Morris LLC,1978,158400,2,2017,2019,low,active,43553,804,retired
POL_313987,CUST_294030,travel,Walton Inc,1133,55000,2,2024,2026,medium,active,44313,648,employed
POL_826021,CUST_215918,health,"Hendricks, Oliver and Jordan",1612,79200,8,2019,2027,low,active,72275,666,self-employed
POL_114129,CUST_215918,travel,"Diaz, Castillo and Diaz",2359,49500,8,2018,2026,low,active,72275,666,self-employed
POL_350163,CUST_879868,home,Mathis-Williams,1279,135000,6,2017,2023,low,active,90810,712,employed
POL_126435,CUST_753789,life,"Cameron, Baker and Melendez",1487,118800,4,2016,2020,medium,active,84309,627,self-employed
POL_528516,CUST_338337,health,Reynolds-Burns,2420,88000,9,2021,2030,low,inactive,63849,676,self-employed
POL_916827,CUST_871980,health,Green PLC,2023,66000,9,2017,2026,low,inactive,55225,719,employed
POL_293849,CUST_871980,life,Lowe-Skinner,664,132000,7,2015,2022,medium,inactive,55225,719,employed
POL_204922,CUST_202205,travel,"Burns, Donaldson and Allen",657,45000,8,2015,2023,high,active,84125,680,employed
POL_922644,CUST_247437,health,Nolan-Reed,2226,85536,2,2016,2018,high,active,23445,668,retired
POL_328533,CUST_247437,auto,"Padilla, Smith and Valentine",2769,18225,5,2024,2029,high,active,23445,668,retired
POL_266495,CUST_628872,health,"Mccullough, Cabrera and Coleman",1525,55000,10,2017,2027,medium,active,70441,609,self-employed
POL_295280,CUST_195558,health,"Bradford, Compton and Calderon",886,59400,6,2016,2022,high,active,73181,719,employed
POL_655210,CUST_195558,travel,Mitchell PLC,2329,49500,6,2021,2027,medium,active,73181,719,employed
POL_387567,CUST_888027,health,Williams PLC,1254,79200,10,2017,2027,high,active,71311,701,self-employed
POL_253759,CUST_888027,travel,Garcia-Walsh,2788,49500,2,2018,2020,low,active,71311,701,self-employed
POL_236759,CUST_465925,home,Kelly-Keller,2117,150000,4,2017,2021,high,inactive,76054,713,self-employed
POL_219998,CUST_406199,auto,Clark-Martinez,953,11550,6,2023,2029,high,active,48143,741,retired
POL_988052,CUST_285722,health,Diaz-Walker,2799,44550,7,2016,2023,medium,active,32381,623,student
POL_416610,CUST_148422,health,"Rodriguez, Francis and Nelson",2385,83160,5,2019,2024,low,active,37314,802,retired
POL_851326,CUST_508485,auto,"Hammond, Roberson and Moore",1562,11550,5,2018,2023,low,active,74933,712,employed
POL_623405,CUST_336532,home,Reed-Padilla,1530,150000,7,2023,2030,medium,active,99977,656,employed
POL_688542,CUST_718143,home,"Ramirez, Fisher and Boyd",1185,165000,6,2019,2025,low,active,48520,809,retired
POL_198422,CUST_575876,health,"Ray, Taylor and Smith",636,55000,8,2020,2028,medium,active,62775,746,self-employed
POL_643769,CUST_459848,life,"Hahn, Hart and Martin",3778,190080,8,2019,2027,medium,active,34409,733,retired
POL_878321,CUST_866575,home,"Hayes, Compton and Hayden",1510,150000,10,2018,2028,high,active,99850,714,employed
POL_879021,CUST_490226,life,Sullivan-Lopez,737,99000,8,2015,2023,medium,active,110737,685,employed
POL_554477,CUST_490226,home,Conner Ltd,746,165000,7,2019,2026,low,active,110737,685,employed
POL_728378,CUST_169554,travel,"Snow, Boyd and Taylor",1472,49500,3,2022,2025,low,active,54103,772,self-employed
POL_503812,CUST_373648,travel,"Johnson, Warner and Lester",814,66550,10,2019,2029,high,active,105179,708,employed
POL_851829,CUST_529115,health,Lewis PLC,3307,88000,9,2015,2024,medium,active,63532,581,employed
POL_139890,CUST_684911,home,Munoz-Lee,559,148500,3,2022,2025,high,active,114827,632,employed
POL_305942,CUST_507272,travel,Byrd PLC,1761,49500,10,2016,2026,low,active,33622,688,self-employed
POL_691978,CUST_861420,health,"Mullins, Jones and Marks",2769,92400,4,2019,2023,high,active,58933,718,retired
POL_293259,CUST_861420,travel,Russell-Lynch,827,50000,4,2023,2027,low,active,58933,718,retired
POL_640850,CUST_435098,life,Chavez-Jackson,2535,138600,9,2015,2024,medium,active,46865,696,employed
POL_492631,CUST_952537,life,"Ball, Williams and Fox",1400,90000,9,2019,2028,high,active,84064,773,employed
POL_359478,CUST_439295,life,"Johnson, Williams and Perkins",3275,132000,7,2021,2028,low,active,47103,582,self-employed
POL_737561,CUST_439295,home,Farmer Ltd,2349,150000,5,2022,2027,medium,active,47103,582,self-employed
POL_915565,CUST_285953,health,"Pruitt, Burton and Perry",3076,105600,4,2024,2028,low,active,52181,708,retired
POL_909445,CUST_209619,health,Thompson Ltd,3067,77000,9,2020,2029,medium,active,94334,590,employed
POL_255748,CUST_209619,travel,"Curry, Buchanan and Duncan",2634,55000,2,2021,2023,medium,active,94334,590,employed
POL_175882,CUST_449050,health,Diaz PLC,2707,88000,4,2023,2027,low,active,63734,745,self-employed
POL_138635,CUST_132010,life,Baldwin Inc,1711,209088,5,2017,2022,medium,inactive,36495,694,retired
POL_151494,CUST_132010,home,Wong-Arnold,2139,148500,10,2020,2030,high,active,36495,694,retired
POL_456496,CUST_505526,health,"Thomas, Scott and Fields",2219,72600,3,2022,2025,high,active,71659,725,self-employed
POL_899834,CUST_609961,auto,Johnson-Bishop,2196,10500,8,2019,2027,high,active,66818,648,self-employed
POL_617243,CUST_261316,life,Elliott-Moore,2255,232320,10,2015,2025,medium,active,41847,776,retired
POL_342567,CUST_320536,travel,Stewart and Sons,2143,49500,8,2024,2032,low,active,23179,762,retired
POL_587967,CUST_771939,auto,Nelson and Sons,518,10395,7,2021,2028,medium,active,37663,735,self-employed
POL_904634,CUST_116855,health,"Lawson, Price and Wallace",2328,59400,2,2023,2025,low,active,49900,692,employed
POL_671261,CUST_116855,life,Ward-Mann,2678,118800,10,2020,2030,high,active,49900,692,employed
POL_942421,CUST_855682,travel,"Moore, Johnson and Warren",2815,49500,10,2017,2027,medium,active,75965,734,employed
POL_583934,CUST_735596,life,Hickman Inc,2163,118800,1,2021,2022,high,active,78788,657,employed
POL_804734,CUST_969583,travel,Brooks and Sons,1214,55000,7,2023,2030,medium,active,50365,751,employed
POL_255158,CUST_625581,auto,Garcia PLC,1597,10500,7,2023,2030,medium,inactive,41046,798,self-employed
POL_446007,CUST_625581,travel,Thomas-Torres,1572,50000,9,2016,2025,low,active,41046,798,self-employed
POL_250131,CUST_507021,auto,Bass Inc,1655,10500,7,2017,2024,high,active,67600,764,self-employed
POL_412071,CUST_507021,travel,Day Ltd,1035,55000,6,2018,2024,high,active,67600,764,self-employed
POL_803106,CUST_194805,home,"Davis, Henry and Wilson",641,165000,9,2015,2024,low,active,53800,656,employed
POL_976694,CUST_194805,travel,Wolfe-Hardy,1697,55000,6,2022,2028,medium,active,53800,656,employed
POL_693465,CUST_978938,auto,"Clarke, Conley and Stuart",2197,11550,4,2024,2028,high,active,90774,721,employed
POL_120590,CUST_201906,auto,Ramos-Gonzalez,1864,11550,4,2023,2027,low,active,72582,622,employed
POL_476326,CUST_972385,health,Cunningham and Sons,3406,91476,4,2024,2028,low,active,37796,734,retired
POL_695742,CUST_972385,home,Barker Group,1007,148500,2,2021,2023,low,active,37796,734,retired
POL_325493,CUST_617384,health,"Davis, Bowers and Rivera",699,49500,6,2022,2028,high,active,116095,727,employed
POL_706363,CUST_617384,home,Zamora Ltd,877,165000,9,2018,2027,high,active,116095,727,employed
POL_781159,CUST_387199,life,"Alexander, Lopez and Buckley",2171,110000,4,2024,2028,low,active,77195,587,employed
POL_165657,CUST_387199,auto,Burch-Hicks,1692,24750,5,2021,2026,high,active,77195,587,employed
POL_856830,CUST_739893,home,Torres Inc,2500,135000,8,2022,2030,high,inactive,35651,630,retired
POL_465768,CUST_739893,travel,"Alvarez, Martin and Copeland",1977,45000,8,2020,2028,high,active,35651,630,retired
POL_763167,CUST_101761,health,"Stanley, Wilson and Charles",2755,64152,9,2024,2033,medium,active,22279,683,retired
POL_108577,CUST_101761,life,"Garza, Herrera and Harris",1342,128304,8,2017,2025,high,inactive,22279,683,retired
POL_248604,CUST_265350,life,"Rodriguez, Mcclain and Berger",1029,169400,7,2024,2031,low,active,87852,681,self-employed
POL_579916,CUST_265350,home,Williams Inc,1102,165000,2,2018,2020,medium,active,87852,681,self-employed
POL_648627,CUST_720108,life,"Fox, Smith and Clark",2309,145200,2,2021,2023,high,active,93858,627,employed
POL_580813,CUST_720108,home,Hansen PLC,1639,165000,9,2022,2031,medium,inactive,93858,627,employed
POL_663259,CUST_515409,health,"Keller, Allen and Sosa",712,50000,6,2023,2029,high,active,58119,723,employed
POL_492692,CUST_435590,health,Jones Inc,2584,72600,7,2021,2028,low,active,73665,715,self-employed
POL_139197,CUST_435590,life,Robertson-Gonzalez,2640,145200,6,2019,2025,medium,active,73665,715,self-employed
POL_194512,CUST_523498,auto,Boyd-Mcdaniel,2221,11550,6,2020,2026,low,active,79285,688,employed
POL_822650,CUST_746684,health,"Simmons, Gonzalez and Brown",2467,54450,8,2020,2028,high,active,100691,654,employed
POL_570870,CUST_746684,life,James-Perez,1092,108900,10,2021,2031,high,active,100691,654,employed
POL_615282,CUST_606129,life,Stanley-Pearson,2452,166320,7,2018,2025,high,inactive,44892,762,retired
POL_628103,CUST_979963,life,Warren PLC,1150,211200,9,2022,2031,high,inactive,47015,799,retired
POL_797090,CUST_546053,home,"Elliott, Turner and Gonzalez",2082,165000,5,2021,2026,low,active,75418,670,self-employed
POL_666745,CUST_920718,life,Bates-Martinez,2586,138600,2,2022,2024,high,active,43958,663,employed
POL_527711,CUST_920718,travel,Brown-Marquez,1828,45000,7,2020,2027,medium,active,43958,663,employed
POL_909638,CUST_493559,home,"Powers, Brown and Hernandez",1087,148500,8,2022,2030,low,inactive,37264,729,self-employed
POL_340630,CUST_493559,travel,Gonzales-Wilson,1739,49500,6,2016,2022,low,active,37264,729,self-employed
POL_980216,CUST_336830,auto,Rowland-Ramos,2334,22500,6,2018,2024,high,inactive,52216,678,retired
POL_801788,CUST_336830,travel,Lawrence-Ross,1111,55000,6,2022,2028,medium,active,52216,678,retired
POL_600326,CUST_404214,travel,Thompson-Clark,886,49500,9,2017,2026,high,active,26776,691,student
POL_606616,CUST_628378,life,"Duran, Murphy and Reese",2809,138600,8,2023,2031,high,active,92318,744,employed
POL_375970,CUST_628378,travel,Newton-Cannon,1172,45000,3,2018,2021,medium,inactive,92318,744,employed
POL_947134,CUST_290783,life,Bishop Ltd,1532,106920,8,2019,2027,low,active,33675,585,self-employed
POL_436668,CUST_507498,health,"Walters, Stevens and Smith",2014,84700,2,2024,2026,high,active,103206,779,employed
POL_335621,CUST_507498,travel,Howe Group,637,55000,5,2017,2022,medium,active,103206,779,employed
POL_855487,CUST_167659,auto,Williams-Kelly,1272,20250,5,2016,2021,high,active,38479,704,retired
POL_406374,CUST_167659,travel,Walter-Russell,1658,45000,3,2019,2022,high,active,38479,704,retired
